"scientific_name","full_name","species_group","mobility","flag","comment","quantity","use_method_cov","run_initiated","run_completed","run_time","models","num_presence","num_absence","run_name","observation_methods","method_predict_to","mean_TSS_ensemble","mean_TSS_all_submodels","metric_select_and_weight","metric_binary","short_name","output_repo","kept_algos","n_kept_algos"
"Polyphysia.crassa","Polyphysia crassa","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",119,FALSE,1,1,0.875329052540991,"RF, XGBOOST, GAM",119,16747,"run3_invertebrates",NA,NA,0.976557678909127,0.788333333333333,"TSS","TSS","Polyphysia.crassa","invertebrates","RF,XGBOOST,GAM",3
"Pontoporeia.femorata","Pontoporeia femorata","invertebrates","non-mobile","green","",1199,FALSE,1,1,1.12746320360237,"RF, XGBOOST, GAM",1199,18863,"run3_invertebrates",NA,NA,0.867633845746091,0.809,"TSS","TSS","Pontoporeia.femorata","invertebrates","RF,XGBOOST,GAM",3
"Potamopyrgus.antipodarum","Potamopyrgus antipodarum","invertebrates","non-mobile","red","",1086,FALSE,1,1,1.08335813608434,"RF, XGBOOST, GAM",1086,24610,"run3_invertebrates",NA,NA,0.910812172190316,0.8618,"TSS","TSS","Potamopyrgus.antipodarum","invertebrates","RF,XGBOOST,GAM",3
"Praxillella.affinis","Praxillella affinis","invertebrates","non-mobile","green","",271,FALSE,1,1,0.882606418066555,"RF, XGBOOST, GAM",271,14781,"run3_invertebrates",NA,NA,0.939344960657545,0.7662,"TSS","TSS","Praxillella.affinis","invertebrates","RF,XGBOOST,GAM",3
"Praxillella.praetermissa","Praxillella praetermissa","invertebrates","non-mobile","green","",422,FALSE,1,1,0.948888674444622,"RF, XGBOOST, GAM",422,23085,"run3_invertebrates",NA,NA,0.872508431572759,0.745733333333333,"TSS","TSS","Praxillella.praetermissa","invertebrates","RF,XGBOOST,GAM",3
"Priapulus.caudatus","Priapulus caudatus","invertebrates","non-mobile","green","",345,FALSE,1,1,1.14777959638172,"RF, XGBOOST, GAM",345,25334,"run3_invertebrates",NA,NA,0.802117709647249,0.582733333333333,"TSS","TSS","Priapulus.caudatus","invertebrates","RF,XGBOOST,GAM",3
"Prionospio.fallax","Prionospio fallax","invertebrates","non-mobile","green","",2118,FALSE,1,1,1.24157628973325,"RF, XGBOOST, GAM",2118,24803,"run3_invertebrates",NA,NA,0.762727291743524,0.670066666666667,"TSS","TSS","Prionospio.fallax","invertebrates","RF,XGBOOST,GAM",3
"Prionospio.multibranchiat","Prionospio multibranchiat","invertebrates","non-mobile","green","",211,FALSE,1,1,0.777054079704814,"RF, XGBOOST, GAM",211,9145,"run3_invertebrates",NA,NA,0.940870629279596,0.7556,"TSS","TSS","Prionospio.multibranchiat","invertebrates","RF,XGBOOST,GAM",3
"Prionospio.steenstrupi","Prionospio steenstrupi","invertebrates","non-mobile","red","Low number of positive cases (presences) in model training data.",46,FALSE,1,1,0.773006830215454,"RF, XGBOOST, GAM",46,10610,"run3_invertebrates",NA,NA,0.831814849722484,0.489333333333333,"TSS","TSS","Prionospio.steenstrupi","invertebrates","RF,GAM,XGBOOST",3
"Protomedeia.fasciata","Protomedeia fasciata","invertebrates","non-mobile","green","",212,FALSE,1,1,0.844444131917424,"RF, XGBOOST, GAM",212,17443,"run3_invertebrates",NA,NA,0.903725995987389,0.7066,"TSS","TSS","Protomedeia.fasciata","invertebrates","RF,XGBOOST,GAM",3
"Psammechinus.miliaris","Psammechinus miliaris","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",127,FALSE,1,1,0.892619440290663,"RF, XGBOOST, GAM",127,16729,"run3_invertebrates",NA,NA,0.911892408846384,0.597466666666667,"TSS","TSS","Psammechinus.miliaris","invertebrates","RF,XGBOOST,GAM",3
"Pusillina.inconspicua","Pusillina inconspicua","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",31,FALSE,1,1,0.700326409737269,"RF, XGBOOST, GAM",31,3545,"run3_invertebrates",NA,NA,0.986741889985896,0.420333333333333,"TSS","TSS","Pusillina.inconspicua","invertebrates","RF,XGBOOST,GAM",3
"Pusillina.sarsii","Pusillina sarsii","invertebrates","non-mobile","red","",592,FALSE,1,1,1.09147689633899,"RF, XGBOOST, GAM",592,22188,"run3_invertebrates",NA,NA,0.872295506450455,0.724733333333333,"TSS","TSS","Pusillina.sarsii","invertebrates","RF,XGBOOST,GAM",3
"Pygospio.elegans","Pygospio elegans","invertebrates","non-mobile","green","",5830,FALSE,1,1,1.63930170615514,"RF, XGBOOST, GAM",5830,23008,"run3_invertebrates",NA,NA,0.724217228246649,0.6448,"TSS","TSS","Pygospio.elegans","invertebrates","RF,XGBOOST,GAM",3
"Rangia.cuneata","Rangia cuneata","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",41,FALSE,1,1,0.674645743568738,"RF, XGBOOST, GAM",41,644,"run3_invertebrates",NA,NA,0.920930232558139,0.643866666666667,"TSS","TSS","Rangia.cuneata","invertebrates","RF,XGBOOST,GAM",3
"Retusa.obtusa","Retusa obtusa","invertebrates","non-mobile","red","",547,FALSE,1,1,1.1126038383113,"RF, XGBOOST, GAM",547,23104,"run3_invertebrates",NA,NA,0.768190292025436,0.573533333333333,"TSS","TSS","Retusa.obtusa","invertebrates","RF,XGBOOST,GAM",3
"Rhithropanopeus.harrisii","Rhithropanopeus harrisii","invertebrates","non-mobile","red","Low number of positive cases (presences) in model training data.",67,FALSE,1,1,0.727274981074863,"RF, XGBOOST, GAM",67,3770,"run3_invertebrates",NA,NA,0.93395225464191,0.639533333333333,"TSS","TSS","Rhithropanopeus.harrisii","invertebrates","RF,GAM,XGBOOST",3
"Rhodine.gracilior","Rhodine gracilior","invertebrates","non-mobile","green","",1048,FALSE,1,1,1.04031379613611,"RF, XGBOOST, GAM",1048,25438,"run3_invertebrates",NA,NA,0.926839622641509,0.854,"TSS","TSS","Rhodine.gracilior","invertebrates","RF,XGBOOST,GAM",3
"Rhodine.loveni","Rhodine loveni","invertebrates","non-mobile","green","",165,FALSE,1,1,0.804481568336487,"RF, XGBOOST, GAM",165,11820,"run3_invertebrates",NA,NA,0.932641132133518,0.672266666666667,"TSS","TSS","Rhodine.loveni","invertebrates","RF,XGBOOST,GAM",3
"Rissoa.membranacea","Rissoa membranacea","invertebrates","non-mobile","red","",225,FALSE,1,1,0.832225491139624,"RF, XGBOOST, GAM",225,11435,"run3_invertebrates",NA,NA,0.903172521012486,0.671266666666667,"TSS","TSS","Rissoa.membranacea","invertebrates","RF,XGBOOST,GAM",3
"Saduria.entomon","Saduria entomon","invertebrates","non-mobile","green","",2477,FALSE,1,1,1.11720965471533,"RF, XGBOOST, GAM",2477,5133,"run3_invertebrates",NA,NA,0.737474452411161,0.617266666666667,"TSS","TSS","Saduria.entomon","invertebrates","RF,XGBOOST,GAM",3
"Scalibregma.inflatum","Scalibregma inflatum","invertebrates","non-mobile","green","",1763,FALSE,1,1,1.25420625779364,"RF, XGBOOST, GAM",1763,25400,"run3_invertebrates",NA,NA,0.688910352211639,0.582733333333333,"TSS","TSS","Scalibregma.inflatum","invertebrates","RF,XGBOOST,GAM",3
"Scolelepis.foliosa","Scolelepis foliosa","invertebrates","non-mobile","red","Low number of positive cases (presences) in model training data.",110,FALSE,1,1,0.849661769734489,"RF, XGBOOST, GAM",110,14985,"run3_invertebrates",NA,NA,0.945915612582279,0.4992,"TSS","TSS","Scolelepis.foliosa","invertebrates","GAM,RF,XGBOOST",3
"Scolelepis.squamata","Scolelepis squamata","invertebrates","non-mobile","red","Low number of positive cases (presences) in model training data.",71,FALSE,1,1,0.887895135018561,"RF, XGBOOST, GAM",71,15600,"run3_invertebrates",NA,NA,0.770842490842491,0.421266666666667,"TSS","TSS","Scolelepis.squamata","invertebrates","RF,GAM",2
"Scolelepis.tridentata","Scolelepis tridentata","invertebrates","non-mobile","red","Low number of positive cases (presences) in model training data.",54,FALSE,1,1,0.785246839192179,"RF, XGBOOST, GAM",54,13454,"run3_invertebrates",NA,NA,0.882031012465795,0.539733333333333,"TSS","TSS","Scolelepis.tridentata","invertebrates","RF,GAM,XGBOOST",3
"Scoloplos.armiger","Scoloplos armiger","invertebrates","non-mobile","green","",7768,FALSE,1,1,1.56800243384308,"RF, XGBOOST, GAM",7768,21189,"run3_invertebrates",NA,NA,0.707747152532429,0.5832,"TSS","TSS","Scoloplos.armiger","invertebrates","RF,XGBOOST,GAM",3
"Scrobicularia.plana","Scrobicularia plana","invertebrates","non-mobile","green","",276,FALSE,1,1,1.05398562060462,"RF, XGBOOST, GAM",276,22728,"run3_invertebrates",NA,NA,0.803733951925769,0.5672,"TSS","TSS","Scrobicularia.plana","invertebrates","RF,XGBOOST,GAM",3
"Sertularia.cupressina","Sertularia cupressina","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",133,FALSE,1,1,0.673637606369125,"RF, XGBOOST, GAM",133,853,"run3_invertebrates",NA,NA,0.853801169590643,0.675666666666667,"TSS","TSS","Sertularia.cupressina","invertebrates","RF,XGBOOST,GAM",3
"Sigalion.mathildae","Sigalion mathildae","invertebrates","non-mobile","red","",335,FALSE,1,1,0.837801936401261,"RF, XGBOOST, GAM",335,21239,"run3_invertebrates",NA,NA,0.982250470809793,0.9094,"TSS","TSS","Sigalion.mathildae","invertebrates","RF,XGBOOST,GAM",3
"Sphaerodorum.gracilis","Sphaerodorum gracilis","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",48,FALSE,1,1,0.641437640852398,"RF, XGBOOST, GAM",48,1955,"run3_invertebrates",NA,NA,0.976470588235294,0.798,"TSS","TSS","Sphaerodorum.gracilis","invertebrates","RF,XGBOOST,GAM",3
"Sphaerosyllis.hystrix","Sphaerosyllis hystrix","invertebrates","non-mobile","red","Low number of positive cases (presences) in model training data.",39,FALSE,1,1,0.681252609160211,"RF, XGBOOST, GAM",39,4711,"run3_invertebrates",NA,NA,0.944002123142251,0.629133333333333,"TSS","TSS","Sphaerosyllis.hystrix","invertebrates","RF,XGBOOST,GAM",3
"Spio.armata","Spio armata","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",67,FALSE,1,1,0.81139570388529,"RF, XGBOOST, GAM",67,13187,"run3_invertebrates",NA,NA,0.902021527960095,0.523733333333333,"TSS","TSS","Spio.armata","invertebrates","RF,GAM,XGBOOST",3
"Spio.arndti","Spio arndti","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",71,FALSE,1,1,0.656170914702945,"RF, XGBOOST, GAM",71,874,"run3_invertebrates",NA,NA,0.774857142857143,0.4412,"TSS","TSS","Spio.arndti","invertebrates","RF,GAM",2
"Spio.filicornis","Spio filicornis","invertebrates","non-mobile","green","",1412,FALSE,1,1,1.22081232468287,"RF, XGBOOST, GAM",1412,22871,"run3_invertebrates",NA,NA,0.724079673268893,0.604466666666667,"TSS","TSS","Spio.filicornis","invertebrates","RF,XGBOOST,GAM",3
"Spio.goniocephala","Spio goniocephala","invertebrates","non-mobile","green","",341,FALSE,1,1,0.840760409765773,"RF, XGBOOST, GAM",341,12181,"run3_invertebrates",NA,NA,0.938317395923887,0.789666666666667,"TSS","TSS","Spio.goniocephala","invertebrates","RF,XGBOOST,GAM",3
"Spio.martinensis","Spio martinensis","invertebrates","non-mobile","red","Low number of positive cases (presences) in model training data.",69,FALSE,1,1,0.887068944440948,"RF, XGBOOST, GAM",69,14486,"run3_invertebrates",NA,NA,0.79808669066522,0.464533333333333,"TSS","TSS","Spio.martinensis","invertebrates","RF,GAM,XGBOOST",3
"Spiophanes.bombyx","Spiophanes bombyx","invertebrates","non-mobile","green","",1690,FALSE,1,1,1.14138694253233,"RF, XGBOOST, GAM",1690,22739,"run3_invertebrates",NA,NA,0.851746004486009,0.785866666666667,"TSS","TSS","Spiophanes.bombyx","invertebrates","RF,XGBOOST,GAM",3
"Spiophanes.kroyeri","Spiophanes kroyeri","invertebrates","non-mobile","red","",565,FALSE,1,1,0.957746868663364,"RF, XGBOOST, GAM",565,19936,"run3_invertebrates",NA,NA,0.922571809708988,0.841666666666667,"TSS","TSS","Spiophanes.kroyeri","invertebrates","RF,XGBOOST,GAM",3
"Spirorbis.corallinae","Spirorbis corallinae","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",23,FALSE,1,1,0.677638304167324,"RF, XGBOOST, GAM",23,887,"run3_invertebrates",NA,NA,0.943502824858757,0.739133333333333,"TSS","TSS","Spirorbis.corallinae","invertebrates","RF,XGBOOST,GAM",3
"Spisula.subtruncata","Spisula subtruncata","invertebrates","non-mobile","green","",745,FALSE,1,1,1.14302062445217,"RF, XGBOOST, GAM",745,23952,"run3_invertebrates",NA,NA,0.780467977189615,0.4996,"TSS","TSS","Spisula.subtruncata","invertebrates","RF,XGBOOST,GAM",3
"Streblospio.shrubsolii","Streblospio shrubsolii","invertebrates","non-mobile","green","",744,FALSE,1,1,1.14279282391071,"RF, XGBOOST, GAM",744,23860,"run3_invertebrates",NA,NA,0.754038940801206,0.61,"TSS","TSS","Streblospio.shrubsolii","invertebrates","RF,XGBOOST,GAM",3
"Streptosyllis.websteri","Streptosyllis websteri","invertebrates","non-mobile","red","Low number of positive cases (presences) in model training data.",108,FALSE,1,1,0.80045038441817,"RF, XGBOOST, GAM",108,10608,"run3_invertebrates",NA,NA,0.81882443663782,0.452933333333333,"TSS","TSS","Streptosyllis.websteri","invertebrates","GAM,RF,XGBOOST",3
"Synchelidium.haplocheles","Synchelidium haplocheles","invertebrates","non-mobile","red","Low number of positive cases (presences) in model training data.",88,FALSE,1,1,0.870731369720565,"RF, XGBOOST, GAM",88,15044,"run3_invertebrates",NA,NA,0.907588346072892,0.518866666666667,"TSS","TSS","Synchelidium.haplocheles","invertebrates","RF,XGBOOST,GAM",3
"Tanaissus.lilljeborgi","Tanaissus lilljeborgi","invertebrates","non-mobile","green","",154,FALSE,1,1,0.854382462766435,"RF, XGBOOST, GAM",154,16631,"run3_invertebrates",NA,NA,0.908115919539115,0.5798,"TSS","TSS","Tanaissus.lilljeborgi","invertebrates","RF,GAM,XGBOOST",3
"Tellimya.ferruginosa","Tellimya ferruginosa","invertebrates","non-mobile","green","",706,FALSE,1,1,1.14710242443615,"RF, XGBOOST, GAM",706,24359,"run3_invertebrates",NA,NA,0.798799042727876,0.689666666666667,"TSS","TSS","Tellimya.ferruginosa","invertebrates","RF,XGBOOST,GAM",3
"Tellimya.tenella","Tellimya tenella","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",91,FALSE,1,1,0.728582825859388,"RF, XGBOOST, GAM",91,4809,"run3_invertebrates",NA,NA,0.968814968814969,0.683333333333333,"TSS","TSS","Tellimya.tenella","invertebrates","RF,XGBOOST,GAM",3
"Terebellides.stroemii","Terebellides stroemii","invertebrates","non-mobile","green","",682,FALSE,1,1,0.767596841653188,"RF, XGBOOST, GAM",682,4101,"run3_invertebrates",NA,NA,0.866886657101865,0.7852,"TSS","TSS","Terebellides.stroemii","invertebrates","RF,XGBOOST,GAM",3
"Tharyx.killariensis","Tharyx killariensis","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",89,FALSE,1,1,0.725853473345439,"RF, XGBOOST, GAM",89,6545,"run3_invertebrates",NA,NA,0.715100585688821,0.429533333333333,"TSS","TSS","Tharyx.killariensis","invertebrates","GAM,RF",2
"Theodoxus.fluviatilis","Theodoxus fluviatilis","invertebrates","non-mobile","green","",861,FALSE,1,1,1.0500482619471,"RF, XGBOOST, GAM",861,21293,"run3_invertebrates",NA,NA,0.916224738856703,0.849333333333333,"TSS","TSS","Theodoxus.fluviatilis","invertebrates","RF,XGBOOST,GAM",3
"Thracia.phaseolina","Thracia phaseolina","invertebrates","non-mobile","green","",1000,FALSE,1,1,1.14775744080544,"RF, XGBOOST, GAM",1000,22988,"run3_invertebrates",NA,NA,0.796809482383645,0.6512,"TSS","TSS","Thracia.phaseolina","invertebrates","RF,XGBOOST,GAM",3
"Thyasira.flexuosa","Thyasira flexuosa","invertebrates","non-mobile","green","",2197,FALSE,1,1,1.15501205947664,"RF, XGBOOST, GAM",2197,24135,"run3_invertebrates",NA,NA,0.829974238492383,0.780266666666667,"TSS","TSS","Thyasira.flexuosa","invertebrates","RF,XGBOOST,GAM",3
"Thysanocardia.procera","Thysanocardia procera","invertebrates","non-mobile","red","Low number of positive cases (presences) in model training data.",52,FALSE,1,1,0.701008736689886,"RF, XGBOOST, GAM",52,4247,"run3_invertebrates",NA,NA,0.983745583038869,0.835733333333333,"TSS","TSS","Thysanocardia.procera","invertebrates","RF,XGBOOST,GAM",3
"Travisia.forbesii","Travisia forbesii","invertebrates","non-mobile","red","",306,FALSE,1,1,0.99856980337037,"RF, XGBOOST, GAM",306,20487,"run3_invertebrates",NA,NA,0.91361291948927,0.67,"TSS","TSS","Travisia.forbesii","invertebrates","RF,XGBOOST,GAM",3
"Trichobranchus.roseus","Trichobranchus roseus","invertebrates","non-mobile","green","",344,FALSE,1,1,0.904867843588193,"RF, XGBOOST, GAM",344,21645,"run3_invertebrates",NA,NA,0.95402091054265,0.850933333333333,"TSS","TSS","Trichobranchus.roseus","invertebrates","RF,XGBOOST,GAM",3
"Tritia.reticulata","Tritia reticulata","invertebrates","non-mobile","red","",252,FALSE,1,1,0.745241113901138,"RF, XGBOOST, GAM",252,4221,"run3_invertebrates",NA,NA,0.780274881516588,0.458333333333333,"TSS","TSS","Tritia.reticulata","invertebrates","XGBOOST,GAM,RF",3
"Trochochaeta.multisetosa","Trochochaeta multisetosa","invertebrates","non-mobile","green","",984,FALSE,1,1,1.21753670387798,"RF, XGBOOST, GAM",984,24754,"run3_invertebrates",NA,NA,0.666412056427097,0.4924,"TSS","TSS","Trochochaeta.multisetosa","invertebrates","RF,XGBOOST,GAM",3
"Tubificoides.benedii","Tubificoides benedii","invertebrates","non-mobile","green","",4087,FALSE,1,1,1.45043349001143,"RF, XGBOOST, GAM",4087,20557,"run3_invertebrates",NA,NA,0.625518245671597,0.496333333333333,"TSS","TSS","Tubificoides.benedii","invertebrates","RF,XGBOOST,GAM",3
"Tubificoides.pseudogaster","Tubificoides pseudogaster","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",16,FALSE,1,1,0.606383314993646,"RF, XGBOOST, GAM",16,456,"run3_invertebrates",NA,NA,0.982417582417582,0.777666666666667,"TSS","TSS","Tubificoides.pseudogaster","invertebrates","RF,XGBOOST,GAM",3
"Tubulanus.polymorphus","Tubulanus polymorphus","invertebrates","non-mobile","green","",191,FALSE,1,1,0.693906265828345,"RF, XGBOOST, GAM",191,1598,"run3_invertebrates",NA,NA,0.866118421052632,0.6626,"TSS","TSS","Tubulanus.polymorphus","invertebrates","RF,XGBOOST,GAM",3
"Turritella.communis","Turritella communis","invertebrates","non-mobile","green","",645,FALSE,1,1,1.09064269191689,"RF, XGBOOST, GAM",645,23760,"run3_invertebrates",NA,NA,0.918128964059197,0.853,"TSS","TSS","Turritella.communis","invertebrates","RF,XGBOOST,GAM",3
"Upogebia.deltaura","Upogebia deltaura","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",34,FALSE,1,1,0.73592346198029,"RF, XGBOOST, GAM",34,11401,"run3_invertebrates",NA,NA,0.881917293233083,0.466466666666667,"TSS","TSS","Upogebia.deltaura","invertebrates","GAM,RF,XGBOOST",3
"Upogebia.stellata","Upogebia stellata","invertebrates","non-mobile","red","Low number of positive cases (presences) in model training data.",51,FALSE,1,1,0.758866220050388,"RF, XGBOOST, GAM",51,14692,"run3_invertebrates",NA,NA,0.927597004765146,0.606133333333333,"TSS","TSS","Upogebia.stellata","invertebrates","RF,GAM,XGBOOST",3
"Urothoe.elegans","Urothoe elegans","invertebrates","non-mobile","red","Low number of positive cases (presences) in model training data.",45,FALSE,1,1,0.761273950801955,"RF, XGBOOST, GAM",45,13661,"run3_invertebrates",NA,NA,0.969472913616398,0.662066666666667,"TSS","TSS","Urothoe.elegans","invertebrates","RF,GAM,XGBOOST",3
"Urothoe.grimaldii","Urothoe grimaldii","invertebrates","non-mobile","red","",191,FALSE,1,1,0.810296292172538,"RF, XGBOOST, GAM",191,20234,"run3_invertebrates",NA,NA,0.978996787744008,0.865866666666667,"TSS","TSS","Urothoe.grimaldii","invertebrates","RF,XGBOOST,GAM",3
"Virgularia.mirabilis","Virgularia mirabilis","invertebrates","non-mobile","green","",155,FALSE,1,1,0.908211029966672,"RF, XGBOOST, GAM",155,21207,"run3_invertebrates",NA,NA,0.896900457135034,0.6016,"TSS","TSS","Virgularia.mirabilis","invertebrates","RF,XGBOOST,GAM",3
